         11476 function calls (11474 primitive calls) in 8.524 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.002    0.002 d:\Program Files\Anaconda3\envs\EngineeringIntro\lib\socket.py:950(getaddrinfo)
        2    0.000    0.000    0.002    0.001 d:\Program Files\Anaconda3\envs\EngineeringIntro\lib\socket.py:99(_intenum_converter)
        2    0.002    0.001    0.002    0.001 d:\Program Files\Anaconda3\envs\EngineeringIntro\lib\enum.py:359(__call__)
       16    0.000    0.000    0.002    0.000 d:\Program Files\Anaconda3\envs\EngineeringIntro\lib\site-packages\werkzeug\routing\rules.py:300(_prefix_names)
     1438    0.001    0.000    0.001    0.000 d:\Program Files\Anaconda3\envs\EngineeringIntro\lib\ast.py:255(iter_fields)
       44    0.001    0.000    0.001    0.000 {built-in method builtins.compile}
        1    0.000    0.000    0.001    0.001 d:\Program Files\Anaconda3\envs\EngineeringIntro\lib\site-packages\flask_cors\extension.py:143(__init__)
        1    0.000    0.000    0.001    0.001 d:\Program Files\Anaconda3\envs\EngineeringIntro\lib\email\__init__.py:32(message_from_string)
        1    0.000    0.000    0.001    0.001 d:\Program Files\Anaconda3\envs\EngineeringIntro\lib\email\parser.py:59(parsestr)
        1    0.000    0.000    0.001    0.001 d:\Program Files\Anaconda3\envs\EngineeringIntro\lib\email\parser.py:41(parse)
        1    0.000    0.000    0.001    0.001 d:\Program Files\Anaconda3\envs\EngineeringIntro\lib\email\feedparser.py:173(feed)
       25    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:96(_path_join)
        1    0.000    0.000    0.001    0.001 d:\Program Files\Anaconda3\envs\EngineeringIntro\lib\site-packages\flask_cors\extension.py:148(init_app)
        2    0.000    0.000    0.001    0.000 d:\Program Files\Anaconda3\envs\EngineeringIntro\lib\email\feedparser.py:178(_call_parse)
        2    0.000    0.000    0.001    0.000 d:\Program Files\Anaconda3\envs\EngineeringIntro\lib\email\feedparser.py:218(_parsegen)
       28    0.000    0.000    0.001    0.000 d:\Program Files\Anaconda3\envs\EngineeringIntro\lib\site-packages\werkzeug\routing\rules.py:769(_parts)
        2    0.000    0.000    0.001    0.000 d:\Program Files\Anaconda3\envs\EngineeringIntro\lib\site-packages\flask_cors\core.py:310(get_cors_options)
       30    0.000    0.000    0.000    0.000 d:\Program Files\Anaconda3\envs\EngineeringIntro\lib\ast.py:33(parse)
        1    0.000    0.000    0.000    0.000 d:\Program Files\Anaconda3\envs\EngineeringIntro\lib\site-packages\flask\sansio\app.py:282(__init__)
        1    0.000    0.000    0.000    0.000 d:\Program Files\Anaconda3\envs\EngineeringIntro\lib\site-packages\werkzeug\debug\__init__.py:269(__init__)
        2    0.000    0.000    0.000    0.000 d:\Program Files\Anaconda3\envs\EngineeringIntro\lib\site-packages\flask_cors\core.py:370(serialize_options)
       14    0.000    0.000    0.000    0.000 {method 'extend' of 'list' objects}
       28    0.000    0.000    0.000    0.000 d:\Program Files\Anaconda3\envs\EngineeringIntro\lib\site-packages\werkzeug\routing\rules.py:770(<listcomp>)
        3    0.000    0.000    0.000    0.000 d:\Program Files\Anaconda3\envs\EngineeringIntro\lib\site-packages\werkzeug\utils.py:95(__get__)
     2371    0.000    0.000    0.000    0.000 {built-in method builtins.isinstance}
        2    0.000    0.000    0.000    0.000 d:\Program Files\Anaconda3\envs\EngineeringIntro\lib\site-packages\werkzeug\routing\rules.py:764(_convert)
       26    0.000    0.000    0.000    0.000 d:\Program Files\Anaconda3\envs\EngineeringIntro\lib\site-packages\werkzeug\routing\rules.py:606(_parse_rule)
       44    0.000    0.000    0.000    0.000 d:\Program Files\Anaconda3\envs\EngineeringIntro\lib\urllib\parse.py:859(quote)
        1    0.000    0.000    0.000    0.000 d:\Program Files\Anaconda3\envs\EngineeringIntro\lib\site-packages\flask\sansio\app.py:510(auto_find_instance_path)
